Season,Player Name,GW,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,fpl_id,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,match_identifier
2023-24,Jordan Pickford,36,0,0,0.0,90,GK,Luton,Everton,1,1,2024-05-03,741,2023,263,0,0.0,0,0,0,0.0,0.0,0.0,22252
2023-24,Jordan Pickford,37,0,0,0.0,90,GK,Everton,Sheffield United,1,0,2024-05-11,741,2023,263,0,0.0,0,0,0,0.0,1.1339867115020752,1.1339867115020752,22257
2023-24,Jordan Pickford,38,0,0,0.0,90,GK,Arsenal,Everton,2,1,2024-05-19,741,2023,263,0,0.0,0,0,0,0.0,0.0,0.0,22265
2023-24,Joseph Gomez,2,0,0,0.0,10,Sub,Liverpool,Bournemouth,3,1,2023-08-19,987,2023,298,0,0.0,0,0,0,0.0,0.0,0.0,22288
2023-24,Joseph Gomez,3,0,1,0.010284087620675564,58,Sub,Newcastle United,Liverpool,1,2,2023-08-27,987,2023,298,0,0.0,0,0,0,0.010284087620675564,0.10867590457201004,0.10867590457201004,22304
2023-24,Joseph Gomez,4,0,1,0.02968713454902172,90,DC,Liverpool,Aston Villa,3,0,2023-09-03,987,2023,298,0,0.030877765268087387,0,1,0,0.02968713454902172,0.9345853924751282,0.9345853924751282,21933
2023-24,Joseph Gomez,6,0,0,0.0,90,DR,Liverpool,West Ham,3,1,2023-09-24,987,2023,298,0,0.06511780619621277,0,1,0,0.0,1.0664583444595337,1.0664583444595337,21953
2023-24,Joseph Gomez,8,0,0,0.0,7,Sub,Brighton,Liverpool,2,2,2023-10-08,987,2023,298,0,0.01669938676059246,0,1,0,0.0,0.03376159071922302,0.017062203958630562,21966
2023-24,Joseph Gomez,9,0,2,0.062303327023983,7,Sub,Liverpool,Everton,2,0,2023-10-21,987,2023,298,0,0.09023735672235489,0,1,0,0.062303327023983,0.14975090324878693,0.035533905029296875,21979
2023-24,Joseph Gomez,11,0,1,0.14541594684123993,69,DL,Luton,Liverpool,1,1,2023-11-05,987,2023,298,0,0.02837073616683483,0,2,0,0.14541594684123993,0.7759495377540588,0.7475787997245789,21999
2023-24,Joseph Gomez,14,0,0,0.0,14,Sub,Liverpool,Fulham,4,3,2023-12-03,987,2023,298,0,0.0,0,0,0,0.0,0.07596959918737411,0.07596959918737411,22030
2023-24,Joseph Gomez,15,0,1,0.07459401339292526,90,DL,Sheffield United,Liverpool,0,2,2023-12-06,987,2023,298,0,0.0,0,0,0,0.07459401339292526,0.2918294370174408,0.21723543107509613,22040
2023-24,Joseph Gomez,16,0,0,0.0,39,Sub,Crystal Palace,Liverpool,1,2,2023-12-09,987,2023,298,0,0.07260246574878693,0,1,0,0.0,0.1263517439365387,0.05374927446246147,22047
2023-24,Joseph Gomez,18,0,2,0.09719117730855942,56,Sub,Liverpool,Arsenal,1,1,2023-12-23,987,2023,298,0,0.019376225769519806,0,1,0,0.09719117730855942,0.5780459642410278,0.461478590965271,22068
2023-24,Joseph Gomez,19,0,1,0.01773153990507126,90,DL,Burnley,Liverpool,0,2,2023-12-26,987,2023,298,0,0.0,0,0,0,0.01773153990507126,0.2047058790922165,0.2047058790922165,22079
2023-24,Joseph Gomez,20,0,0,0.0,90,DL,Liverpool,Newcastle United,4,2,2024-01-01,987,2023,298,0,0.017367936670780182,0,1,0,0.0,0.22411112487316132,0.20674319565296173,22088
2023-24,Joseph Gomez,21,0,1,0.02260025031864643,90,DL,Bournemouth,Liverpool,0,4,2024-01-21,987,2023,298,0,0.5044733881950378,1,1,0,0.02260025031864643,0.6497511863708496,0.12267756462097168,22102
2023-24,Joseph Gomez,22,0,0,0.0,74,DL,Liverpool,Chelsea,4,1,2024-01-31,987,2023,298,0,0.1182364672422409,0,2,0,0.0,0.28480064868927,0.22943437099456787,22113
2023-24,Joseph Gomez,23,0,0,0.0,89,DL,Arsenal,Liverpool,3,1,2024-02-04,987,2023,298,0,0.0,0,0,0,0.0,0.16048099100589752,0.16048099100589752,22116
2023-24,Joseph Gomez,25,0,1,0.030794553458690643,90,DL,Liverpool,Luton,4,1,2024-02-21,987,2023,298,0,0.0598171129822731,0,1,0,0.030794553458690643,0.5984584093093872,0.5078467130661011,22151
2023-24,Joseph Gomez,25,0,0,0.0,1,Sub,Brentford,Liverpool,1,4,2024-02-17,987,2023,298,0,0.0,0,0,0,0.0,0.38145890831947327,0.38145890831947327,22135
2023-24,Joseph Gomez,30,0,0,0.0,90,DL,Liverpool,Brighton,2,1,2024-03-31,987,2023,298,0,0.0640794113278389,0,1,0,0.0,0.8876636028289795,0.8235841989517212,22189
2023-24,Joseph Gomez,31,0,2,0.09912771731615067,77,DL,Liverpool,Sheffield United,3,1,2024-04-04,987,2023,298,0,0.19770419597625732,0,2,0,0.09912771731615067,0.4942953586578369,0.39516764879226685,22203
2023-24,Joseph Gomez,34,0,0,0.0,1,Sub,Everton,Liverpool,2,0,2024-04-24,987,2023,298,0,0.0,0,0,0,0.0,0.0,0.0,22179
2023-24,Joseph Gomez,34,0,0,0.0,6,Sub,Fulham,Liverpool,1,3,2024-04-21,987,2023,298,0,0.0,0,0,0,0.0,0.0,0.0,22229
2023-24,Joseph Gomez,35,0,0,0.0,8,Sub,West Ham,Liverpool,2,2,2024-04-27,987,2023,298,0,0.0,0,0,0,0.0,0.0,0.0,22243
2023-24,Joseph Gomez,37,0,2,0.08863415569067001,90,DL,Aston Villa,Liverpool,3,3,2024-05-13,987,2023,298,0,0.0,0,0,0,0.08863415569067001,0.1497587263584137,0.061124566942453384,22256
2023-24,Josko Gvardiol,1,0,0,0.0,6,Sub,Burnley,Manchester City,0,3,2023-08-11,9790,2023,616,0,0.0,0,0,0,0.0,0.0,0.0,22275
2023-24,Josko Gvardiol,2,0,0,0.0,90,DL,Manchester City,Newcastle United,1,0,2023-08-19,9790,2023,616,0,0.0,0,0,0,0.0,0.7794862985610962,0.7794862985610962,22291
2023-24,Josko Gvardiol,3,0,0,0.0,90,DL,Sheffield United,Manchester City,1,2,2023-08-27,9790,2023,616,0,0.07550057768821716,0,2,0,0.0,0.9386811852455139,0.8631805777549744,22303
2023-24,Josko Gvardiol,5,0,2,0.08644752949476242,90,DL,West Ham,Manchester City,1,3,2023-09-16,9790,2023,616,0,0.3871316909790039,0,2,0,0.08644752949476242,1.6125653982162476,1.2254337072372437,21937
2023-24,Josko Gvardiol,8,0,1,0.3067678213119507,90,DL,Arsenal,Manchester City,1,0,2023-10-08,9790,2023,616,0,0.0,0,0,0,0.3067678213119507,0.0819782167673111,0.0819782167673111,21965
2023-24,Josko Gvardiol,9,0,1,0.026180963963270187,90,DC,Manchester City,Brighton,2,1,2023-10-21,9790,2023,616,0,0.0,0,0,0,0.026180963963270187,0.6113913059234619,0.5852103233337402,21980
2023-24,Josko Gvardiol,12,0,1,0.014905241318047047,90,DC,Chelsea,Manchester City,4,4,2023-11-12,9790,2023,616,0,0.0,0,0,0,0.014905241318047047,0.3914467692375183,0.3914467692375183,22009
2023-24,Josko Gvardiol,15,0,0,0.0,90,DC,Aston Villa,Manchester City,1,0,2023-12-06,9790,2023,616,0,0.0,0,0,0,0.0,0.3656105101108551,0.3656105101108551,22035
2023-24,Josko Gvardiol,16,0,1,0.04947897046804428,72,DL,Luton,Manchester City,1,2,2023-12-10,9790,2023,616,0,0.0,0,0,0,0.04947897046804428,0.8231638073921204,0.7736848592758179,22050
2023-24,Josko Gvardiol,17,0,3,0.43796882033348083,90,DL,Manchester City,Crystal Palace,2,2,2023-12-16,9790,2023,616,0,0.014377092942595482,0,1,0,0.43796882033348083,0.4694499969482422,0.05554243177175522,22061
2023-24,Josko Gvardiol,19,0,1,0.017914295196533203,48,Sub,Everton,Manchester City,1,3,2023-12-27,9790,2023,616,0,0.08450596779584885,0,1,0,0.017914295196533203,0.13322937488555908,0.04872341454029083,22081
2023-24,Josko Gvardiol,20,0,0,0.0,90,DL,Manchester City,Sheffield United,2,0,2023-12-30,9790,2023,616,0,0.0894724428653717,0,1,0,0.0,1.4689456224441528,1.3794732093811035,22090
2023-24,Josko Gvardiol,21,0,2,0.11651316285133362,90,DL,Newcastle United,Manchester City,2,3,2024-01-13,9790,2023,616,0,0.0,0,0,0,0.11651316285133362,0.39614245295524597,0.27962929010391235,22100
2023-24,Josko Gvardiol,22,0,2,0.1572270393371582,90,DL,Manchester City,Burnley,3,1,2024-01-31,9790,2023,616,0,0.0,0,0,0,0.1572270393371582,0.3243785500526428,0.22400900721549988,22114
2023-24,Josko Gvardiol,23,0,3,0.11293479055166245,90,DL,Brentford,Manchester City,1,3,2024-02-05,9790,2023,616,0,0.05241543799638748,0,2,0,0.11293479055166245,0.32711994647979736,0.2253568172454834,22117
2023-24,Josko Gvardiol,30,0,1,0.07146734744310379,90,DL,Manchester City,Arsenal,0,0,2024-03-31,9790,2023,616,0,0.06331365555524826,0,1,0,0.07146734744310379,0.1618504375219345,0.1618504375219345,22190
2023-24,Josko Gvardiol,31,0,0,0.0,90,DL,Manchester City,Aston Villa,4,1,2024-04-03,9790,2023,616,0,0.5402105450630188,0,1,0,0.0,1.6457009315490723,1.1054903268814087,22204
2023-24,Josko Gvardiol,32,0,2,0.13741043210029602,49,DC,Crystal Palace,Manchester City,2,4,2024-04-06,9790,2023,616,0,0.0,0,0,0,0.13741043210029602,0.489494264125824,0.489494264125824,22207
2023-24,Josko Gvardiol,33,1,4,0.265475869178772,90,DL,Manchester City,Luton,5,1,2024-04-13,9790,2023,616,0,0.21781475841999054,1,2,1,0.265475869178772,1.7944051027297974,1.402787685394287,22221
2023-24,Josko Gvardiol,34,0,0,0.0,90,DL,Brighton,Manchester City,0,4,2024-04-25,9790,2023,616,0,0.0406147763133049,0,1,0,0.0,0.13938556611537933,0.13938556611537933,22176
2023-24,Josko Gvardiol,37,2,2,0.7042477130889893,90,DL,Fulham,Manchester City,0,4,2024-05-11,9790,2023,616,0,0.0,0,0,2,0.7042477130889893,0.4887585937976837,0.12111379206180573,22258
2023-24,Josko Gvardiol,38,0,1,0.06744490563869476,90,DL,Manchester City,West Ham,3,1,2024-05-19,9790,2023,616,0,0.018374506384134293,0,1,0,0.06744490563869476,0.6309842467308044,0.6126097440719604,22273
2023-24,José Sá,2,0,0,0.0,90,GK,Wolverhampton Wanderers,Brighton,1,4,2023-08-19,9740,2023,569,0,0.0,0,0,0,0.0,0.322572261095047,0.322572261095047,22286
2023-24,José Sá,3,0,0,0.0,90,GK,Everton,Wolverhampton Wanderers,0,1,2023-08-26,9740,2023,569,0,0.0,0,0,0,0.0,0.33902937173843384,0.33902937173843384,22299
2023-24,José Sá,4,0,0,0.0,90,GK,Crystal Palace,Wolverhampton Wanderers,3,2,2023-09-03,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,21932
2023-24,José Sá,5,0,0,0.0,90,GK,Wolverhampton Wanderers,Liverpool,1,3,2023-09-16,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,21935
2023-24,José Sá,6,0,0,0.0,90,GK,Luton,Wolverhampton Wanderers,1,1,2023-09-23,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,21945
2023-24,José Sá,8,0,0,0.0,90,GK,Wolverhampton Wanderers,Aston Villa,1,1,2023-10-08,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,21974
2023-24,José Sá,9,0,0,0.0,90,GK,Bournemouth,Wolverhampton Wanderers,1,2,2023-10-21,9740,2023,569,0,0.0,0,0,0,0.0,0.22473062574863434,0.22473062574863434,21975
2023-24,José Sá,10,0,0,0.0,90,GK,Wolverhampton Wanderers,Newcastle United,2,2,2023-10-28,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,21994
2023-24,José Sá,11,0,0,0.0,90,GK,Sheffield United,Wolverhampton Wanderers,2,1,2023-11-04,9740,2023,569,0,0.0,0,0,0,0.0,0.04434838145971298,0.04434838145971298,22003
2023-24,José Sá,13,0,0,0.0,90,GK,Fulham,Wolverhampton Wanderers,3,2,2023-11-27,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22018
2023-24,José Sá,14,0,0,0.0,22,GK,Arsenal,Wolverhampton Wanderers,2,1,2023-12-02,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22026
2023-24,José Sá,18,0,0,0.0,90,GK,Wolverhampton Wanderers,Chelsea,2,1,2023-12-24,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22073
2023-24,José Sá,19,0,0,0.0,90,GK,Brentford,Wolverhampton Wanderers,1,4,2023-12-27,9740,2023,569,0,0.0,0,0,0,0.0,0.010822595097124577,0.010822595097124577,22077
2023-24,José Sá,20,0,0,0.0,90,GK,Wolverhampton Wanderers,Everton,3,0,2023-12-30,9740,2023,569,0,0.0,0,0,0,0.0,0.9133436679840088,0.9133436679840088,22094
2023-24,José Sá,21,0,0,0.0,90,GK,Brighton,Wolverhampton Wanderers,0,0,2024-01-22,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22095
2023-24,José Sá,23,0,0,0.0,90,GK,Chelsea,Wolverhampton Wanderers,2,4,2024-02-04,9740,2023,569,0,0.0,0,0,0,0.0,0.08046261966228485,0.08046261966228485,22120
2023-24,José Sá,24,0,0,0.0,90,GK,Wolverhampton Wanderers,Brentford,0,2,2024-02-10,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22134
2023-24,José Sá,26,0,0,0.0,90,GK,Wolverhampton Wanderers,Sheffield United,1,0,2024-02-25,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22154
2023-24,José Sá,27,0,0,0.0,49,GK,Newcastle United,Wolverhampton Wanderers,3,0,2024-03-02,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22161
2023-24,José Sá,28,0,0,0.0,90,GK,Wolverhampton Wanderers,Fulham,2,1,2024-03-09,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22174
2023-24,José Sá,30,0,0,0.0,90,GK,Aston Villa,Wolverhampton Wanderers,2,0,2024-03-30,9740,2023,569,0,0.0,0,0,0,0.0,0.016482770442962646,0.016482770442962646,22186
2023-24,José Sá,31,0,0,0.0,90,GK,Burnley,Wolverhampton Wanderers,1,1,2024-04-02,9740,2023,569,0,0.0,0,0,0,0.0,0.0,0.0,22197
2023-24,José Sá,32,0,0,0.0,90,GK,Wolverhampton Wanderers,West Ham,1,2,2024-04-06,9740,2023,569,0,0.0,0,0,0,0.0,0.018640391528606415,0.018640391528606415,22214
2023-24,José Sá,34,0,0,0.0,90,GK,Wolverhampton Wanderers,Bournemouth,0,1,2024-04-24,9740,2023,569,0,0.0,0,0,0,0.0,0.031396929174661636,0.031396929174661636,22184
2023-24,José Sá,34,0,0,0.0,90,GK,Wolverhampton Wanderers,Arsenal,0,2,2024-04-20,9740,2023,569,0,0.0,0,0,0,0.0,0.02430770918726921,0.02430770918726921,22234
2023-24,José Sá,35,0,0,0.0,90,GK,Wolverhampton Wanderers,Luton,2,1,2024-04-27,9740,2023,569,0,0.0,0,0,0,0.0,0.4919358789920807,0.4919358789920807,22244
2023-24,José Sá,38,0,0,0.0,90,GK,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19,9740,2023,569,0,0.0,0,0,0,0.0,0.07308502495288849,0.07308502495288849,22271
2023-24,João Gomes,2,0,1,0.027802709490060806,57,MC,Wolverhampton Wanderers,Brighton,1,4,2023-08-19,11384,2023,559,0,0.0,0,0,0,0.027802709490060806,0.3948630392551422,0.3670603334903717,22286
2023-24,João Gomes,3,0,1,0.06710588932037354,90,MC,Everton,Wolverhampton Wanderers,0,1,2023-08-26,11384,2023,559,0,0.0,0,0,0,0.06710588932037354,0.09120652079582214,0.024100635200738907,22299
2023-24,João Gomes,4,0,1,0.0417337529361248,84,MC,Crystal Palace,Wolverhampton Wanderers,3,2,2023-09-03,11384,2023,559,0,0.0,0,0,0,0.0417337529361248,0.061746153980493546,0.020012402907013893,21932
2023-24,João Gomes,5,0,1,0.012938138097524643,90,DMC,Wolverhampton Wanderers,Liverpool,1,3,2023-09-16,11384,2023,559,0,0.09115087240934372,0,1,0,0.012938138097524643,0.23157045245170593,0.218632310628891,21935
2023-24,João Gomes,6,0,0,0.0,90,DMC,Luton,Wolverhampton Wanderers,1,1,2023-09-23,11384,2023,559,0,0.0,0,0,0,0.0,0.0,0.0,21945
2023-24,João Gomes,8,0,1,0.018207469955086708,73,MC,Wolverhampton Wanderers,Aston Villa,1,1,2023-10-08,11384,2023,559,0,0.0,0,0,0,0.018207469955086708,0.018207469955086708,0.0,21974
2023-24,João Gomes,9,0,0,0.0,50,MC,Bournemouth,Wolverhampton Wanderers,1,2,2023-10-21,11384,2023,559,0,0.0,0,0,0,0.0,0.036374349147081375,0.036374349147081375,21975
2023-24,João Gomes,10,0,0,0.0,1,Sub,Wolverhampton Wanderers,Newcastle United,2,2,2023-10-28,11384,2023,559,0,0.0,0,0,0,0.0,0.09695368260145187,0.09695368260145187,21994
2023-24,João Gomes,13,0,0,0.0,90,MC,Fulham,Wolverhampton Wanderers,3,2,2023-11-27,11384,2023,559,0,0.1117640882730484,0,2,0,0.0,0.49153879284858704,0.49153879284858704,22018
2023-24,João Gomes,15,0,0,0.0,90,MC,Wolverhampton Wanderers,Burnley,1,0,2023-12-05,11384,2023,559,0,0.0,0,0,0,0.0,0.04538474604487419,0.04538474604487419,22042
2023-24,João Gomes,17,0,0,0.0,90,MC,West Ham,Wolverhampton Wanderers,3,0,2023-12-17,11384,2023,559,0,0.016969939693808556,0,1,0,0.0,0.09028434753417969,0.07331440597772598,22064
2023-24,João Gomes,18,0,2,0.06076075881719589,90,MC,Wolverhampton Wanderers,Chelsea,2,1,2023-12-24,11384,2023,559,0,0.3345531225204468,0,1,0,0.06076075881719589,0.1725625991821289,0.11180184036493301,22073
2023-24,João Gomes,19,0,2,0.08886050432920456,90,MC,Brentford,Wolverhampton Wanderers,1,4,2023-12-27,11384,2023,559,0,0.0,0,0,0,0.08886050432920456,0.07209733873605728,0.02140960656106472,22077
2023-24,João Gomes,20,0,1,0.09011026471853256,90,MC,Wolverhampton Wanderers,Everton,3,0,2023-12-30,11384,2023,559,0,0.0,0,0,0,0.09011026471853256,1.1002260446548462,1.1002260446548462,22094
2023-24,João Gomes,23,0,0,0.0,90,MC,Chelsea,Wolverhampton Wanderers,2,4,2024-02-04,11384,2023,559,0,0.06370586156845093,1,1,0,0.0,0.06370586156845093,0.0,22120
2023-24,João Gomes,24,0,0,0.0,66,MC,Wolverhampton Wanderers,Brentford,0,2,2024-02-10,11384,2023,559,0,0.0,0,0,0,0.0,0.2452719509601593,0.2452719509601593,22134
2023-24,João Gomes,26,0,3,0.15850426256656647,90,MC,Wolverhampton Wanderers,Sheffield United,1,0,2024-02-25,11384,2023,559,0,0.09317220747470856,0,2,0,0.15850426256656647,0.3094567358493805,0.18281924724578857,22154
2023-24,João Gomes,28,0,0,0.0,90,DMC,Wolverhampton Wanderers,Fulham,2,1,2024-03-09,11384,2023,559,0,0.09397517144680023,0,2,0,0.0,0.1326797902584076,0.03870461881160736,22174
2023-24,João Gomes,30,0,0,0.0,86,MC,Aston Villa,Wolverhampton Wanderers,2,0,2024-03-30,11384,2023,559,0,0.0,0,0,0,0.0,0.07680414617061615,0.07680414617061615,22186
2023-24,João Gomes,31,0,1,0.09740512073040009,90,MC,Burnley,Wolverhampton Wanderers,1,1,2024-04-02,11384,2023,559,0,0.0,0,0,0,0.09740512073040009,0.3067641854286194,0.3067641854286194,22197
2023-24,João Gomes,32,0,1,0.04094725102186203,90,MC,Wolverhampton Wanderers,West Ham,1,2,2024-04-06,11384,2023,559,0,0.0480245016515255,0,1,0,0.04094725102186203,0.18619850277900696,0.14525124430656433,22214
2023-24,João Gomes,34,0,0,0.0,66,MC,Wolverhampton Wanderers,Bournemouth,0,1,2024-04-24,11384,2023,559,0,0.04356519505381584,0,2,0,0.0,0.14909373223781586,0.13514645397663116,22184
2023-24,João Gomes,34,0,1,0.07003699988126755,90,MR,Wolverhampton Wanderers,Arsenal,0,2,2024-04-20,11384,2023,559,0,0.0,0,0,0,0.07003699988126755,0.09434471279382706,0.02430770918726921,22234
2023-24,João Gomes,35,0,1,0.05111967399716377,90,MC,Wolverhampton Wanderers,Luton,2,1,2024-04-27,11384,2023,559,0,0.018219444900751114,0,1,0,0.05111967399716377,0.07098542153835297,0.019865749403834343,22244
2023-24,João Gomes,37,0,2,0.11005304008722305,90,MC,Wolverhampton Wanderers,Crystal Palace,1,3,2024-05-11,11384,2023,559,0,0.06692052632570267,0,2,0,0.11005304008722305,0.015137306414544582,0.015137306414544582,22264
2023-24,João Gomes,38,0,1,0.17338916659355164,90,MC,Liverpool,Wolverhampton Wanderers,2,0,2024-05-19,11384,2023,559,0,0.0,0,0,0,0.17338916659355164,0.24647419154644012,0.24647419154644012,22271
2023-24,João Pedro,1,1,4,1.4254058599472046,89,AMC,Brighton,Luton,4,1,2023-08-12,8272,2023,135,0,0.012145270593464375,0,1,0,0.6642370223999023,0.9390615820884705,0.2748245596885681,22278
2023-24,João Pedro,3,0,2,0.09016203880310059,26,Sub,Brighton,West Ham,1,3,2023-08-26,8272,2023,135,0,0.05178019776940346,0,1,0,0.09016203880310059,0.14194223284721375,0.1246991902589798,22301
2023-24,João Pedro,4,0,2,0.1651085764169693,79,AMC,Brighton,Newcastle United,3,1,2023-09-02,8272,2023,135,0,0.1133287250995636,0,2,0,0.1651085764169693,0.34909453988075256,0.1559918075799942,21931
2023-24,João Pedro,6,0,1,0.13207128643989563,24,Sub,Brighton,Bournemouth,3,1,2023-09-24,8272,2023,135,0,0.1329660415649414,0,1,0,0.13207128643989563,0.26503732800483704,0.26503732800483704,21951
2023-24,João Pedro,7,0,1,0.03241077437996864,39,Sub,Aston Villa,Brighton,6,1,2023-09-30,8272,2023,135,0,0.6586971879005432,1,2,0,0.03241077437996864,0.7910590171813965,0.09995102882385254,21955
2023-24,João Pedro,8,0,2,0.552642822265625,90,AMC,Brighton,Liverpool,2,2,2023-10-08,8272,2023,135,0,0.1281316578388214,0,2,0,0.552642822265625,1.1104540824890137,0.5994529724121094,21966
2023-24,João Pedro,10,0,1,0.142799973487854,10,Sub,Brighton,Fulham,1,1,2023-10-29,8272,2023,135,0,0.0,0,0,0,0.142799973487854,0.21201713383197784,0.06921716779470444,21988
2023-24,João Pedro,11,0,1,0.08570017665624619,40,Sub,Everton,Brighton,1,1,2023-11-04,8272,2023,135,0,0.04371107369661331,0,1,0,0.08570017665624619,0.1294112503528595,0.0,21997
2023-24,João Pedro,12,0,1,0.08576887100934982,40,Sub,Brighton,Sheffield United,1,1,2023-11-12,8272,2023,135,0,0.0,0,0,0,0.08576887100934982,0.08576887100934982,0.0,22008
2023-24,João Pedro,14,1,3,0.2467242032289505,27,Sub,Chelsea,Brighton,3,2,2023-12-03,8272,2023,135,0,0.0,0,0,1,0.2467242032289505,0.12140161544084549,0.07606220990419388,22029
2023-24,João Pedro,15,0,4,0.3902374804019928,76,FW,Brighton,Brentford,2,1,2023-12-06,8272,2023,135,0,0.0,0,0,0,0.3902374804019928,0.5030034184455872,0.11276591569185257,22036
2023-24,João Pedro,16,0,4,0.21034471690654755,90,AML,Brighton,Burnley,1,1,2023-12-09,8272,2023,135,0,0.3768959939479828,0,1,0,0.21034471690654755,0.8523840308189392,0.39317241311073303,22046
2023-24,João Pedro,17,0,2,0.08429986983537674,26,Sub,Arsenal,Brighton,2,0,2023-12-17,8272,2023,135,0,0.0,0,0,0,0.08429986983537674,0.606651782989502,0.5774125456809998,22056
2023-24,João Pedro,18,0,2,0.04995395615696907,90,FW,Crystal Palace,Brighton,1,1,2023-12-21,8272,2023,135,0,0.0,0,0,0,0.04995395615696907,0.44181302189826965,0.3918590843677521,22066
2023-24,João Pedro,20,0,2,0.20829476416110992,90,FW,West Ham,Brighton,0,0,2024-01-02,8272,2023,135,0,0.15351492166519165,0,2,0,0.20829476416110992,1.1272355318069458,0.8582732081413269,22093
2023-24,João Pedro,22,0,1,0.05308106914162636,76,AMC,Luton,Brighton,4,0,2024-01-30,8272,2023,135,0,0.09079243242740631,0,1,0,0.05308106914162636,0.14387349784374237,0.09079243242740631,22107
2023-24,João Pedro,23,1,3,0.6871240735054016,90,AMC,Brighton,Crystal Palace,4,1,2024-02-03,8272,2023,135,0,0.060157183557748795,0,1,1,0.6871240735054016,1.3771393299102783,0.7338738441467285,22118
2023-24,João Pedro,31,0,5,0.24850322306156158,90,FW,Brentford,Brighton,0,0,2024-04-03,8272,2023,135,0,0.48716995120048523,0,4,0,0.24850322306156158,0.8038831949234009,0.41250544786453247,22200
2023-24,João Pedro,32,0,1,0.06996817886829376,20,Sub,Brighton,Arsenal,0,3,2024-04-06,8272,2023,135,0,0.0,0,0,0,0.06996817886829376,0.0,0.0,22206
2023-24,João Pedro,33,0,6,0.20253030955791473,90,AML,Burnley,Brighton,1,1,2024-04-13,8272,2023,135,0,0.11074867099523544,0,2,0,0.20253030955791473,0.4399641454219818,0.277879923582077,22218
2023-24,João Pedro,35,0,4,0.23767812550067902,90,AMC,Bournemouth,Brighton,3,0,2024-04-28,8272,2023,135,0,0.8760167956352234,0,4,0,0.23767812550067902,1.0305687189102173,0.01898464374244213,22235
2023-24,João Pedro,36,1,4,1.6533310413360596,90,AMC,Brighton,Aston Villa,1,0,2024-05-05,8272,2023,135,0,0.36115866899490356,0,3,1,0.8921622037887573,0.8085640668869019,0.06237942352890968,22247
2023-24,João Pedro,37,0,1,0.051951147615909576,90,FW,Brighton,Chelsea,1,2,2024-05-15,8272,2023,135,0,0.4238511621952057,1,1,0,0.051951147615909576,1.1335265636444092,0.6577243208885193,22226
2023-24,Joël Veltman,1,0,0,0.0,10,Sub,Brighton,Luton,4,1,2023-08-12,8780,2023,151,0,0.0,0,0,0,0.0,0.14037765562534332,0.14037765562534332,22278
2023-24,Joël Veltman,3,0,1,0.05178019776940346,14,Sub,Brighton,West Ham,1,3,2023-08-26,8780,2023,151,0,0.025604143738746643,1,1,0,0.05178019776940346,0.15030333399772644,0.07291898876428604,22301
2023-24,Joël Veltman,4,0,0,0.0,90,DR,Brighton,Newcastle United,3,1,2023-09-02,8780,2023,151,0,0.0,0,0,0,0.0,0.1254848837852478,0.1254848837852478,21931
2023-24,Joël Veltman,6,0,0,0.0,90,DR,Brighton,Bournemouth,3,1,2023-09-24,8780,2023,151,0,0.0,0,0,0,0.0,0.17172805964946747,0.17172805964946747,21951
2023-24,Joël Veltman,7,0,0,0.0,90,DR,Aston Villa,Brighton,6,1,2023-09-30,8780,2023,151,0,0.4087750315666199,0,1,0,0.0,0.5087260603904724,0.09995102882385254,21955
2023-24,Joël Veltman,8,0,0,0.0,90,DR,Brighton,Liverpool,2,2,2023-10-08,8780,2023,151,0,0.0,0,0,0,0.0,0.04990694671869278,0.04990694671869278,21966
2023-24,Joël Veltman,10,0,1,0.018854163587093353,17,Sub,Brighton,Fulham,1,1,2023-10-29,8780,2023,151,0,0.0,0,0,0,0.018854163587093353,0.06921716779470444,0.06921716779470444,21988
2023-24,Joël Veltman,11,0,0,0.0,90,DR,Everton,Brighton,1,1,2023-11-04,8780,2023,151,0,0.0,0,0,0,0.0,0.0,0.0,21997
2023-24,Joël Veltman,12,0,0,0.0,15,Sub,Brighton,Sheffield United,1,1,2023-11-12,8780,2023,151,0,0.0,0,0,0,0.0,0.0,0.0,22008
2023-24,Joël Veltman,14,0,0,0.0,90,DR,Chelsea,Brighton,3,2,2023-12-03,8780,2023,151,0,0.0,0,0,0,0.0,0.2499898076057434,0.2499898076057434,22029
2023-24,Joël Veltman,15,0,0,0.0,10,Sub,Brighton,Brentford,2,1,2023-12-06,8780,2023,151,0,0.0,0,0,0,0.0,0.0,0.0,22036
